corp_code,fy,기업명,군,업종코드,rcept_no,is_amend,doc_name,doc_type,kam_section_found,no_kam_stated,n_kam,has_gc,gc_text,opinion,opinion_basis,auditor,n_sections,sections
01046203,2021,(주)로아앤코홀딩스,콘텐츠,901,20220324000004,0,연결감사보고서,연결,1,0,2,0,,적정,,2020년 12월 31일 까지 삼덕회계법인,6,감사의견근거|강조사항|핵심감사사항|재무제표에 대한 경영진과 지배기구의 책임|재무제표감사에 대한 감사인의 책임|핵심감사사항
01046203,2022,(주)로아앤코홀딩스,콘텐츠,901,20230407003525,0,연결감사보고서,연결,1,0,1,0,,적정,,2022년 12월 31일 까지 이촌회계법인,6,감사의견 근거|강조사항|핵심감사사항|기타사항|재무제표에 대한 경영진과 지배기구의 책임|재무제표감사에 대한 감사인의 책임
01046203,2023,(주)로아앤코홀딩스,콘텐츠,901,20240408004101,0,연결감사보고서,연결,1,0,1,0,,한정의견,"주식회사 열해당 매각거래와 관련한 불확실성 (주석32-(4) 참조) (1)우리는 연결회사의 (주)열해당 매각거래와 관련한 하기 사실관계에 따른 불확실성이 연결재무제표에 미치는 영향 및 우발상황과 관련하여 충분하고 적합한 감사증거를 확보할 수 없었습니다. 1) 온성준은 연결회사의 '경제적 실질 의사결정자'로서 본인이 실질적 경영자인 (주)나인원쓰리를 통하여 2022년 4월 28일에 (주)열해당에 대한 인수계약을 체결하였다가 취소하였으며, 이후 연결회사가 (주)열해당에 대한 인수계약을 2022년 11월 29일에 체결하고 (주)열해당을 인수하였습니다. 2023년 5월 30일에 온성준이 향후 지분의 100%를 소유하게 될 (주)루시드홀딩스로부터 (주)열해당을 인수하겠다는 매수제안을 받아 2023년 10월 31일에 열해당 지분 100%를 (주)루시드홀딩스에 매각하는 계약을 체결하였습니다.2) 지배회사의 (주)열해당에 대한 대여금 및 미수이자(이하 ""대여금 등"")는 209억원(잔금청산일 기준)이며, (주)열해당을 양도하는 계약을 체결한 이후에도 지배회사는 약 20억원의 추가자금을 대여하였습니다. 2024년 4월 15일 (주)루시드홀딩스가 잔금157.5억원을 지급하는 경우 (주)열해당의 소유권은 (주)루시드홀딩스로 이전되는 상황에서 대여금 등의 회수가능성에 대하여 의문이 제기되는 상황입니다.3) 지배회사는 주식매매계약을 체결하였음에도 불구하고 해당 주식에 대하여 100% 손상을 인식하였으며, (주)루시드홀딩스의 매각대금 잔금 납부가능성은 (주)에스엘에너지의 지분 공개매각 여부에 달려있어 그 가능성이 매우 높다고 보기 어렵다고 판단하고 있습니다. 우리는 대한민국의 회계감사기준에 따라 감사를 수행하였습니다. 이 기준에 따른 우리의 책임은 이 감사보고서의 연결재무제표 감사에 대한 감사인의 책임 단락에 기술되어 있습니다. 우리는 연결재무제표 감사와 관련된 대한민국의 윤리적 요구사항에 따라 연결회사로부터 독립적이며, 그러한 요구사항에 따른 기타의 윤리적 책임들을 이행하였습니다. 우리가 입수한 감사증거가 한정의견을 위한 근거로서 충분하고 적합하다고 우리는 믿습니다.",2022년 12월 31일 까지 이촌회계법인,6,한정의견 근거|강조사항|핵심감사사항|기타사항|재무제표에 대한 경영진과 지배기구의 책임|재무제표감사에 대한 감사인의 책임
01046203,2024,(주)로아앤코홀딩스,콘텐츠,901,20250407004235,0,연결감사보고서,연결,1,1,0,1,"연결재무제표에 대한 주석 39에 주의를 기울여야 할 필요가 있습니다. 연결재무제표에 대한 주석 39는 2024년 12월 31일로 종료되는 보고기간 종료일 현재 누적결손으로 인한 미처리결손금이 101,328백만원에 이르고 있으며, 유동부채가 유동자산을 17,285백만원 초과하고 있습니다. 주석 39에서 기술된 바와 같이, 이러한 사건이나 상황은 계속기업으로서의 존속능력에 유의적 의문을 제기할 만한 중요한 불확실성이 존재함을 나타냅니다. 우리의 의견은 이 사항으로부터 영향을 받지 아니합니다.",한정의견,"2023년 12월 31일로 종료되는 보고기간의 연결재무제표에 대한 타감사인의 2024년4월 8일자 감사보고서에서 기재된 주식회사 열해당 매각거래와 관련한 사실관계에 따른 불확실성이 감사보고서일 현재까지 해소되지 않았습니다. 또한 연결실체는 주식회사 루시드홀딩스가 주식회사 열해당 매각거래의 잔금을 지급하지 못함에 따라, 최초 매각거래 체결 당시 정해진 잔금 기일 이후부터 감사보고서일까지 수 차례에 걸쳐 중도금 및 잔금 지급 기한을 연장하는 계약을 체결하였고, 지배기업은 매각 계약 체결 이후에도 추가적으로 주식회사 열해당에 대여금을 지급하였습니다. 우리는 이러한 일련의 거래와 관련한 불확실성에 대해 충분하고 적합한 감사증거를 확보하지 못하였으며, 이에 따라 해당 거래가 당기말 현재의 연결재무상태 및 당기의 연결재무성과와 연결현금흐름에 미치는 영향을 결정할 수 없었습니다.",2024년 12월 31일 까지 삼정회계법인,7,한정의견근거|계속기업 관련 중요한 불확실성|강조사항|핵심감사사항|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01046203,2025,(주)로아앤코홀딩스,콘텐츠,901,20260330001844,0,연결감사보고서,연결,0,0,0,1,"연결재무제표에 대한 주석 39에 주의를 기울여야 할 필요가 있습니다. 연결재무제표에 대한 주석 39는 2025년 12월 31일로 종료되는 보고기간에 영업손실과 당기순손실이 각각 4,740백만원과 15,059백만원 발생하여 2025년 12월 31일 현재 116,314백만원의 결손금이 누적되어 있으며, 유동부채가 유동자산을 20,711백만원 초과하고 있음을 나타내고 있습니다. 연결재무제표에 대한 주석 39에서 기술된 바와 같이, 이러한 사건이나 상황은 계속기업으로의 존속능력에 유의적 의문을 제기할 만한 중요한 불확실성이 존재함을 나타냅니다. 우리의 의견은 이 사항으로부터 영향을 받지 아니합니다.",한정의견,"전기 이전부터 지속되어 온 주식회사 열해당 매각거래와 관련된 일련의 사실관계에 따른 불확실성이 감사보고서일 현재까지 해소되지 않았습니다. 연결재무제표에 대한주석 33 및 주석 37에서 설명하고 있는 바와 같이 연결실체는 주식회사 루시드홀딩스와의 주식회사 열해당 매각거래에서 잔금을 지급받지 못하였으며, 최초 매각거래 체결 당시 정해진 잔금 기일이후부터 감사보고서일까지 수 차례에 걸쳐 중도금 및 잔금 지급 기한을 연장하는 계약을 체결하였습니다. 또한, 지배기업은 매각거래 체결 이후에도 추가적으로 주식회사 열해당에 대여금을 지급하였으며, 당기 중 설립한 종속기업 주식회사 산타클로스프라퍼티가 주식회사 열해당과의 업무 위탁 계약에 따라사업비를 지급할 목적으로 체결한 금융기관과의 차입약정에 지배기업의 유형자산 및투자부동산을 담보로 제공하였습니다. 우리는 이러한 일련의 거래실질에 내재된 불확실성에 대해 충분하고 적합한 감사증거를 확보하지 못하였으며, 이에 따라 해당 거래가 당기말 및 전기말 현재의 연결재무상태, 당기의 연결재무성과 및 연결현금흐름에 미치는 영향을 결정할 수 없었습니다.",2024년 12월 31일 까지 삼정회계법인,4,한정의견근거|계속기업 관련 중요한 불확실성|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01047840,2019,미스터블루(주),콘텐츠,63991,20200330001867,0,연결감사보고서,연결,0,0,0,0,,적정,,2018년 12월 31일 까지 이촌회계법인,3,감사의견근거|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01047840,2020,미스터블루(주),콘텐츠,63991,20210317001150,0,연결감사보고서,연결,1,0,1,0,,적정,,2019년 12월 31일 까지 이촌회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01047840,2021,미스터블루(주),콘텐츠,63991,20220316001231,0,연결감사보고서,연결,1,0,1,0,,적정,,2020년 12월 31일 까지 이촌회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01047840,2022,미스터블루(주),콘텐츠,63991,20240228007261,1,감사보고서,별도,1,0,1,0,,적정,,2021년 12월 31일 까지 이촌회계법인,6,감사의견근거|강조사항|기타사항|핵심감사사항|재무제표에 대한 경영진과 지배기구의 책임|재무제표감사에 대한 감사인의 책임
01047840,2023,미스터블루(주),콘텐츠,63991,20240313001753,0,연결감사보고서,연결,1,0,1,0,,적정,,2023년 12월 31일 까지 태성회계법인,5,감사의견근거|핵심감사사항|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01047840,2024,미스터블루(주),콘텐츠,63991,20250312000988,0,연결감사보고서,연결,1,0,1,0,,적정,,2023년 12월 31일 까지 태성회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01047840,2025,미스터블루(주),콘텐츠,63991,20260312001016,0,연결감사보고서,연결,1,0,1,0,,적정,,2024년 12월 31일 까지 태성회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01067516,2019,(주)골프존,게임,58219,20200330004449,0,연결감사보고서,연결,1,0,1,0,,적정,,료되는 보고기간의 연결재무제표는 삼정회계법인,5,감사의견근거|핵심감사사항|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01067516,2020,(주)골프존,게임,58219,20210318001313,0,연결감사보고서,연결,1,0,1,0,,적정,,,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01067516,2021,(주)골프존,게임,58219,20220317001233,0,연결감사보고서,연결,1,0,1,0,,적정,,,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01067516,2022,(주)골프존,게임,58219,20230323001498,0,연결감사보고서,연결,1,0,1,0,,적정,,,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01067516,2023,(주)골프존,게임,58219,20240321001611,0,연결감사보고서,연결,1,0,1,0,,적정,,,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01067516,2024,(주)골프존,게임,58219,20250320001486,0,연결감사보고서,연결,1,0,0,0,,적정,,,5,감사의견근거|핵심감사사항|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01067516,2025,(주)골프존,게임,58219,20260319001346,0,연결감사보고서,연결,1,0,0,0,,적정,,2024년 12월 31일 까지 대주회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01082418,2022,(주)에스에이엠지엔터테인먼트,콘텐츠,59112,20230317000881,0,연결감사보고서,연결,1,0,1,0,,적정,,,5,감사의견근거|핵심감사사항|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01082418,2023,(주)에스에이엠지엔터테인먼트,콘텐츠,59112,20240318000675,0,연결감사보고서,연결,1,0,1,0,,적정,,,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01082418,2024,(주)에스에이엠지엔터테인먼트,콘텐츠,59112,20250318001024,0,연결감사보고서,연결,1,0,1,0,,적정,,,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01082418,2025,(주)에스에이엠지엔터테인먼트,콘텐츠,59112,20260323000799,0,연결감사보고서,연결,1,0,1,0,,적정,,2024년 12월 31일 까지 이촌회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01116502,2020,(주)아티스트컴퍼니,콘텐츠,901,20210323000558,1,감사보고서,별도,0,0,0,0,,적정,,019년 12월 31일 까지 정진세림회계법인,3,감사의견근거|재무제표에 대한 경영진과 지배기구의 책임|기타사항
01116502,2021,(주)아티스트컴퍼니,콘텐츠,901,20220322000825,0,연결감사보고서,연결,1,0,1,0,,적정,,020년 12월 31일 까지 정진세림회계법인,3,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임
01116502,2022,(주)아티스트컴퍼니,콘텐츠,901,20230321001237,0,연결감사보고서,연결,1,0,0,0,,적정,,021년 12월 31일 까지 정진세림회계법인,3,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임
01116502,2023,(주)아티스트컴퍼니,콘텐츠,901,20240321001038,0,연결감사보고서,연결,1,0,0,0,,적정,,022년 12월 31일 까지 정진세림회계법인,3,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임
01116502,2024,(주)아티스트컴퍼니,콘텐츠,901,20250320001407,0,연결감사보고서,연결,1,0,1,0,,적정,,,6,감사의견근거|핵심감사사항|강조사항|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01116502,2025,(주)아티스트컴퍼니,콘텐츠,901,20260319001172,0,연결감사보고서,연결,1,0,1,0,,적정,,2024년 12월 31일 까지 이촌회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01137383,2019,(주)카카오게임즈,게임,5821,20200330004670,0,연결감사보고서,연결,0,0,0,0,,적정,,2019년 12월 31일 까지 삼일회계법인,4,감사의견근거|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01137383,2020,(주)카카오게임즈,게임,5821,20210318001118,0,연결감사보고서,연결,1,0,1,0,,적정,,2019년 12월 31일 까지 삼일회계법인,5,감사의견근거|핵심감사사항|강조사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01137383,2021,(주)카카오게임즈,게임,5821,20220328000756,1,연결감사보고서,연결,1,0,1,0,,적정,,2020년 12월 31일 까지 삼일회계법인,5,감사의견근거|핵심감사사항|강조사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01137383,2022,(주)카카오게임즈,게임,5821,20230317001061,0,연결감사보고서,연결,1,0,0,0,,적정,,강남파이낸스센터 27층) 삼정회계법인,5,감사의견근거|핵심감사사항|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01137383,2023,(주)카카오게임즈,게임,5821,20240320002052,0,연결감사보고서,연결,1,0,0,0,,적정,,강남파이낸스센터 27층) 삼정회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01137383,2024,(주)카카오게임즈,게임,5821,20250318001434,0,연결감사보고서,연결,1,0,0,0,,적정,,강남파이낸스센터 27층) 삼정회계법인,4,감사의견근거|핵심감사사항|재무제표에 대한 경영진과 지배기구의 책임|재무제표감사에 대한 감사인의 책임
01137383,2025,(주)카카오게임즈,게임,5821,20260318001659,0,연결감사보고서,연결,1,0,0,0,,적정,,강남파이낸스센터 27층) 삼정회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01138364,2021,더핑크퐁컴퍼니(주),콘텐츠,591,20220811000295,0,연결감사보고서,연결,0,0,0,0,,적정,,2021년 12월 31일 까지 한영회계법인,4,감사의견근거|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01138364,2022,더핑크퐁컴퍼니(주),콘텐츠,591,20230330001787,0,연결감사보고서,연결,0,0,0,0,,미상,,강남파이낸스센터 27층) 삼정회계법인,4,감사의견근거|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01138364,2023,더핑크퐁컴퍼니(주),콘텐츠,591,20240328001529,0,연결감사보고서,연결,0,0,0,0,,미상,,강남파이낸스센터 27층) 삼정회계법인,3,감사의견근거|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01138364,2024,더핑크퐁컴퍼니(주),콘텐츠,591,20250321001826,0,연결감사보고서,연결,0,0,0,0,,적정,,,3,감사의견근거|기타사항|연결재무제표감사에 대한 감사인의 책임
01138364,2025,더핑크퐁컴퍼니(주),콘텐츠,591,20260323000936,0,연결감사보고서,연결,1,0,1,0,,적정,,,5,감사의견근거|핵심감사사항|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01139965,2022,주식회사 스튜디오미르,콘텐츠,59112,20230322000651,0,연결감사보고서,연결,0,0,0,0,,적정,,2021년 12월 31일 까지 삼일회계법인,3,감사의견근거|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01139965,2023,주식회사 스튜디오미르,콘텐츠,59112,20240315000518,0,연결감사보고서,연결,1,0,0,0,,적정,,부터 2023년 12월 31일 까지 회계법인,5,감사의견근거|핵심감사사항|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01139965,2024,주식회사 스튜디오미르,콘텐츠,59112,20250313001376,0,연결감사보고서,연결,1,0,0,0,,적정,,부터 2023년 12월 31일 까지 회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01139965,2025,주식회사 스튜디오미르,콘텐츠,59112,20260313001324,0,연결감사보고서,연결,1,0,0,0,,적정,,부터 2024년 12월 31일 까지 회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01152470,2019,주식회사 펄어비스,게임,58211,20200327001721,0,연결감사보고서,연결,1,0,1,0,,적정,,2018년 12월 31일 까지 삼일회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01152470,2020,주식회사 펄어비스,게임,58211,20210322001111,0,연결감사보고서,연결,1,0,1,0,,적정,,2019년 12월 31일 까지 삼일회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01152470,2021,주식회사 펄어비스,게임,58211,20220322001101,0,연결감사보고서,연결,1,0,1,0,,적정,,2020년 12월 31일 까지 삼일회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01152470,2022,주식회사 펄어비스,게임,58211,20230322001273,0,연결감사보고서,연결,1,0,1,0,,적정,,2021년 12월 31일 까지 삼일회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01152470,2023,주식회사 펄어비스,게임,58211,20240321001941,0,연결감사보고서,연결,1,0,1,0,,적정,,2022년 12월 31일 까지 삼일회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01152470,2024,주식회사 펄어비스,게임,58211,20250319001130,0,연결감사보고서,연결,1,0,1,0,,적정,,2023년 12월 31일 까지 삼일회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01152470,2025,주식회사 펄어비스,게임,58211,20260319001336,0,연결감사보고서,연결,1,0,1,0,,미상,,2025년 12월 31일 까지 삼정회계법인,5,감사의견근거|핵심감사사항|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01168684,2019,스튜디오드래곤(주),콘텐츠,59114,20200330003939,0,연결감사보고서,연결,1,0,2,0,,적정,,강남파이낸스센터 27층) 삼정회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01168684,2020,스튜디오드래곤(주),콘텐츠,59114,20210318001131,0,연결감사보고서,연결,1,0,2,0,,적정,,2019년 12월 31일 까지 삼정회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01168684,2021,스튜디오드래곤(주),콘텐츠,59114,20220321000889,0,연결감사보고서,연결,1,0,2,0,,적정,,2020년 12월 31일 까지 삼정회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01168684,2022,스튜디오드래곤(주),콘텐츠,59114,20230320000722,0,연결감사보고서,연결,1,0,1,0,,적정,,강남파이낸스센터 27층) 삼정회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01168684,2023,스튜디오드래곤(주),콘텐츠,59114,20240318000577,0,연결감사보고서,연결,1,0,1,0,,적정,,2022년 12월 31일 까지 삼정회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01168684,2024,스튜디오드래곤(주),콘텐츠,59114,20250319000636,0,연결감사보고서,연결,1,0,1,0,,적정,,강남파이낸스센터 27층) 삼정회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01168684,2025,스튜디오드래곤(주),콘텐츠,59114,20260318001699,0,연결감사보고서,연결,1,0,1,0,,적정,,2025년 12월 31일 까지 삼일회계법인,5,감사의견근거|핵심감사사항|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01186404,2019,주식회사 디앤씨미디어,콘텐츠,581,20200330001171,0,연결감사보고서,연결,0,0,0,0,,적정,,2018년 12월 31일 까지 정동회계법인,4,감사의견근거|강조사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01186404,2020,주식회사 디앤씨미디어,콘텐츠,581,20210312000327,0,연결감사보고서,연결,1,0,1,0,,적정,,2019년 12월 31일 까지 정동회계법인,5,감사의견근거|강조사항|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01186404,2021,주식회사 디앤씨미디어,콘텐츠,581,20220314000523,0,연결감사보고서,연결,1,0,1,0,,적정,,2021년 12월 31일 까지 성현회계법인,5,감사의견근거|기타사항|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01186404,2022,주식회사 디앤씨미디어,콘텐츠,581,20230314000929,0,연결감사보고서,연결,1,0,1,0,,적정,,2021년 12월 31일 까지 성현회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01186404,2023,주식회사 디앤씨미디어,콘텐츠,581,20240313001530,0,연결감사보고서,연결,1,0,1,0,,적정,,2022년 12월 31일 까지 성현회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01186404,2024,주식회사 디앤씨미디어,콘텐츠,581,20250320001011,0,연결감사보고서,연결,1,0,1,0,,적정,,2024년 12월 31일 까지 삼도회계법인,5,감사의견근거|핵심감사사항|기타사항|재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01186404,2025,주식회사 디앤씨미디어,콘텐츠,581,20260317000853,0,연결감사보고서,연결,1,0,1,0,,적정,,2024년 12월 31일 까지 삼도회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01204056,2020,(주)하이브,콘텐츠,592,20210322000890,0,연결감사보고서,연결,1,0,0,0,,적정,,2019년 12월 31일 까지 한영회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01204056,2021,(주)하이브,콘텐츠,592,20220322000653,0,연결감사보고서,연결,1,0,1,0,,적정,,료되는 보고기간의 연결재무제표는 한영회계법인,5,감사의견 근거|핵심감사사항|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01204056,2022,(주)하이브,콘텐츠,592,20230322000744,0,연결감사보고서,연결,1,0,1,0,,적정,,2021년 12월 31일 까지 삼일회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01204056,2023,(주)하이브,콘텐츠,592,20240322000254,0,연결감사보고서,연결,1,0,1,0,,적정,,2022년 12월 31일 까지 삼일회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01204056,2024,(주)하이브,콘텐츠,592,20250321001187,0,연결감사보고서,연결,1,0,1,0,,적정,,2023년 12월 31일 까지 삼일회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01204056,2025,(주)하이브,콘텐츠,592,20260320000802,0,연결감사보고서,연결,1,0,1,0,,적정,,2024년 12월 31일 까지 삼일회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01208821,2019,(주)팡스카이,게임,5821,20200330001386,0,연결감사보고서,연결,0,0,0,0,,적정,,2019년 12월 31일 까지 이촌회계법인,4,감사의견근거|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01208821,2020,(주)팡스카이,게임,5821,20210331003221,0,연결감사보고서,연결,0,0,0,1,"연결재무제표에 대한 주석 32에 주의를 기울여야 할 필요가 있습니다. 연결재무제표에 대한 주석 32은 2020년 12월 31일로 종료되는 보고기간에 당기순손실 8,383백만원이 발생하였고, 재무제표일 현재로 기업의 유동부채가 유동자산보다 9,342백만원 만큼 더 많음을 나타내고 있습니다. 주석 32에서 기술된 바와 같이, 이러한 사건이나 상황은 주석 32에서 설명하고 있는 다른 사항과 더불어 계속기업으로서의 존속능력에 유의적 의문을 제기할 만한 중요한 불확실성이 존재함을 나타냅니다. 우리의 의견은 이 사항으로부터 영향을 받지 아니합니다.",적정,,2020년 12월 31일 까지 삼일회계법인,6,감사의견근거|계속기업 관련 중요한 불확실성|강조사항|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
01208821,2021,(주)팡스카이,게임,5821,20220331003606,0,연결감사보고서,연결,0,0,0,1,"연결재무제표에 대한 주석 32에 주의를 기울여야 할 필요가 있습니다. 연결재무제표에 대한 주석 32은 2021년 12월 31일로 종료되는 보고기간에 당기순손실 1,318 백만원이 발생하였고, 재무제표일 현재로 기업의 유동부채가 유동자산보다 9,016백만원 만큼 더 많음을 나타내고 있습니다. 주석 32에서 기술된 바와 같이, 이러한 사건이나 상황은 주석 32에서 설명하고 있는 다른 사항과 더불어 계속기업으로서의 존속능력에 유의적 의문을 제기할 만한 중요한 불확실성이 존재함을 나타냅니다. 우리의 의견은 이 사항으로부터 영향을 받지 아니합니다.",적정,,,5,감사의견근거|계속기업 관련 중요한 불확실성|강조사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
