corp_code,fy,rcept_no,rcept_dt,report_nm,is_amend,기업명,군,업종코드,cand_rank
01406265,2024,20250321001681,20250321,사업보고서 (2024.12),0,주식회사 와이랩,콘텐츠,591,1
01406265,2025,20260323000281,20260323,사업보고서 (2025.12),0,주식회사 와이랩,콘텐츠,591,0
01416235,2020,20210318001249,20210318,사업보고서 (2020.12),0,고스트스튜디오(주),게임,58212,0
01416235,2021,20220322000873,20220322,사업보고서 (2021.12),0,고스트스튜디오(주),게임,58212,0
01416235,2022,20230322001333,20230322,사업보고서 (2022.12),0,고스트스튜디오(주),게임,58212,0
01416235,2023,20241025000138,20241025,[기재정정]사업보고서 (2023.12),1,고스트스튜디오(주),게임,58212,0
01416235,2023,20240328001678,20240328,[기재정정]사업보고서 (2023.12),1,고스트스튜디오(주),게임,58212,1
01416235,2023,20240321001690,20240321,사업보고서 (2023.12),0,고스트스튜디오(주),게임,58212,2
01416235,2024,20250320001365,20250320,사업보고서 (2024.12),0,고스트스튜디오(주),게임,58212,0
01416235,2025,20260320001080,20260320,사업보고서 (2025.12),0,고스트스튜디오(주),게임,58212,0
01467451,2023,20240320000861,20240320,[기재정정]사업보고서 (2023.12),1,(주)케이티밀리의서재,콘텐츠,581,0
01467451,2023,20240320000696,20240320,사업보고서 (2023.12),0,(주)케이티밀리의서재,콘텐츠,581,1
01467451,2024,20250321000901,20250321,사업보고서 (2024.12),0,(주)케이티밀리의서재,콘텐츠,581,0
01467451,2025,20260323000748,20260323,사업보고서 (2025.12),0,(주)케이티밀리의서재,콘텐츠,581,0
01508855,2020,20210517002196,20210517,[기재정정]사업보고서 (2020.12),1,(주)블리츠웨이엔터테인먼트,콘텐츠,901,0
01508855,2020,20210308000511,20210308,사업보고서 (2020.12),0,(주)블리츠웨이엔터테인먼트,콘텐츠,901,1
01508855,2021,20220323000789,20220323,사업보고서 (2021.12),0,(주)블리츠웨이엔터테인먼트,콘텐츠,901,0
01508855,2022,20230323000948,20230323,사업보고서 (2022.12),0,(주)블리츠웨이엔터테인먼트,콘텐츠,901,0
01508855,2023,20240321000884,20240321,사업보고서 (2023.12),0,(주)블리츠웨이엔터테인먼트,콘텐츠,901,0
01508855,2024,20250320001201,20250320,사업보고서 (2024.12),0,(주)블리츠웨이엔터테인먼트,콘텐츠,901,0
01508855,2025,20260319001297,20260319,사업보고서 (2025.12),0,(주)블리츠웨이엔터테인먼트,콘텐츠,901,0
01513699,2022,20230322001176,20230322,사업보고서 (2022.12),0,주식회사 포바이포,콘텐츠,59113,0
01513699,2023,20240419000671,20240419,[기재정정]사업보고서 (2023.12),1,주식회사 포바이포,콘텐츠,59113,0
01513699,2023,20240321002066,20240321,[기재정정]사업보고서 (2023.12),1,주식회사 포바이포,콘텐츠,59113,1
01513699,2023,20240321002016,20240321,사업보고서 (2023.12),0,주식회사 포바이포,콘텐츠,59113,2
01513699,2024,20250321001782,20250321,사업보고서 (2024.12),0,주식회사 포바이포,콘텐츠,59113,0
01513699,2025,20260320001166,20260320,사업보고서 (2025.12),0,주식회사 포바이포,콘텐츠,59113,0
01518506,2023,20241104000113,20241104,사업보고서 (2023.12),0,(주)타조이엔터테인먼트,콘텐츠,901,0
01518506,2024,20250319000477,20250319,사업보고서 (2024.12),0,(주)타조이엔터테인먼트,콘텐츠,901,0
01518506,2025,20260318000477,20260318,사업보고서 (2025.12),0,(주)타조이엔터테인먼트,콘텐츠,901,0
01584934,2022,20230316001168,20230316,사업보고서 (2022.12),0,(주)핑거스토리,콘텐츠,63991,0
01584934,2023,20240314001059,20240314,사업보고서 (2023.12),0,(주)핑거스토리,콘텐츠,63991,0
01584934,2024,20250313000610,20250313,사업보고서 (2024.12),0,(주)핑거스토리,콘텐츠,63991,0
01584934,2025,20260319000995,20260319,사업보고서 (2025.12),0,(주)핑거스토리,콘텐츠,63991,0
01605282,2024,20250318001030,20250318,사업보고서 (2024.12),0,(주)닷밀,콘텐츠,591,0
01605282,2025,20260318000719,20260318,사업보고서 (2025.12),0,(주)닷밀,콘텐츠,591,0
01703849,2024,20250509000006,20250509,[기재정정]사업보고서 (2024.12),1,(주)노머스,콘텐츠,90199,0
01703849,2024,20250321001223,20250321,사업보고서 (2024.12),0,(주)노머스,콘텐츠,90199,1
01703849,2025,20260324001029,20260324,사업보고서 (2025.12),0,(주)노머스,콘텐츠,90199,0
01704680,2024,20250320001408,20250320,사업보고서 (2024.12),0,(주)엠83,콘텐츠,59111,0
01704680,2025,20260320000986,20260320,사업보고서 (2025.12),0,(주)엠83,콘텐츠,59111,0
