corp_code,기업명,군,fy,has_report,has_gc,adverse,opinion,auditor,n_kam,sig_t1,why_t1,sig_t2,why_t2,sig_2y,sadv_t1,smiss_t1,sadv_t2,smiss_t2,sigB_t1,sigB_t2,sigB_2y
1137383,(주)카카오게임즈,게임,2020,1,0,0,적정,2019년 12월 31일 까지 삼일회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137383,(주)카카오게임즈,게임,2021,1,0,0,적정,2020년 12월 31일 까지 삼일회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137383,(주)카카오게임즈,게임,2022,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137383,(주)카카오게임즈,게임,2023,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,0,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
1137383,(주)카카오게임즈,게임,2024,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,0,,,,,,,,,,,,
1138364,더핑크퐁컴퍼니(주),콘텐츠,2021,1,0,0,적정,2021년 12월 31일 까지 한영회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138364,더핑크퐁컴퍼니(주),콘텐츠,2022,1,0,0,미상,강남파이낸스센터 27층) 삼정회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138364,더핑크퐁컴퍼니(주),콘텐츠,2023,1,0,0,미상,강남파이낸스센터 27층) 삼정회계법인,0,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
1138364,더핑크퐁컴퍼니(주),콘텐츠,2024,1,0,0,적정,,0,,,,,,,,,,,,
1139965,주식회사 스튜디오미르,콘텐츠,2022,1,0,0,적정,2021년 12월 31일 까지 삼일회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139965,주식회사 스튜디오미르,콘텐츠,2023,1,0,0,적정,부터 2023년 12월 31일 까지 회계법인,0,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
1139965,주식회사 스튜디오미르,콘텐츠,2024,1,0,0,적정,부터 2023년 12월 31일 까지 회계법인,0,,,,,,,,,,,,
1152470,주식회사 펄어비스,게임,2019,1,0,0,적정,2018년 12월 31일 까지 삼일회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152470,주식회사 펄어비스,게임,2020,1,0,0,적정,2019년 12월 31일 까지 삼일회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152470,주식회사 펄어비스,게임,2021,1,0,0,적정,2020년 12월 31일 까지 삼일회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152470,주식회사 펄어비스,게임,2022,1,0,0,적정,2021년 12월 31일 까지 삼일회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152470,주식회사 펄어비스,게임,2023,1,0,0,적정,2022년 12월 31일 까지 삼일회계법인,1,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
1152470,주식회사 펄어비스,게임,2024,1,0,0,적정,2023년 12월 31일 까지 삼일회계법인,1,,,,,,,,,,,,
1168684,스튜디오드래곤(주),콘텐츠,2019,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,2,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168684,스튜디오드래곤(주),콘텐츠,2020,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,2,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168684,스튜디오드래곤(주),콘텐츠,2021,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,2,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168684,스튜디오드래곤(주),콘텐츠,2022,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168684,스튜디오드래곤(주),콘텐츠,2023,1,0,0,적정,2022년 12월 31일 까지 삼정회계법인,1,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
1168684,스튜디오드래곤(주),콘텐츠,2024,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,1,,,,,,,,,,,,
1186404,주식회사 디앤씨미디어,콘텐츠,2019,1,0,0,적정,2018년 12월 31일 까지 정동회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186404,주식회사 디앤씨미디어,콘텐츠,2020,1,0,0,적정,2019년 12월 31일 까지 정동회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186404,주식회사 디앤씨미디어,콘텐츠,2021,1,0,0,적정,2021년 12월 31일 까지 성현회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186404,주식회사 디앤씨미디어,콘텐츠,2022,1,0,0,적정,2021년 12월 31일 까지 성현회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186404,주식회사 디앤씨미디어,콘텐츠,2023,1,0,0,적정,2022년 12월 31일 까지 성현회계법인,1,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
1186404,주식회사 디앤씨미디어,콘텐츠,2024,1,0,0,적정,2024년 12월 31일 까지 삼도회계법인,1,,,,,,,,,,,,
1204056,(주)하이브,콘텐츠,2020,1,0,0,적정,2019년 12월 31일 까지 한영회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204056,(주)하이브,콘텐츠,2021,1,0,0,적정,료되는 보고기간의 연결재무제표는 한영회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204056,(주)하이브,콘텐츠,2022,1,0,0,적정,2021년 12월 31일 까지 삼일회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204056,(주)하이브,콘텐츠,2023,1,0,0,적정,2022년 12월 31일 까지 삼일회계법인,1,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
1204056,(주)하이브,콘텐츠,2024,1,0,0,적정,2023년 12월 31일 까지 삼일회계법인,1,,,,,,,,,,,,
1208821,(주)팡스카이,게임,2019,1,0,0,적정,2019년 12월 31일 까지 이촌회계법인,0,1.0,GC 재기재,1.0,GC 재기재,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208821,(주)팡스카이,게임,2020,1,1,0,적정,2020년 12월 31일 까지 삼일회계법인,0,1.0,GC 재기재,1.0,GC 재기재,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208821,(주)팡스카이,게임,2021,1,1,0,적정,,0,1.0,GC 재기재,1.0,GC 재기재,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208821,(주)팡스카이,게임,2022,1,1,0,적정,료되는 보고기간의 연결재무제표는 삼일회계법인,0,1.0,GC 재기재,1.0,비적정의견,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1208821,(주)팡스카이,게임,2023,1,1,0,적정,2022년 12월 31일 까지 대주회계법인,0,1.0,비적정의견,,,1.0,1.0,0.0,,,1.0,,1.0
1208821,(주)팡스카이,게임,2024,1,0,1,의견거절,2023년 12월 31일 까지 대주회계법인,0,,,,,,,,,,,,
1210190,주식회사 모비릭스,게임,2020,1,0,0,적정,별시 강남구 남부순환로 2913 대주회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210190,주식회사 모비릭스,게임,2021,1,0,0,적정,별시 강남구 남부순환로 2913 대주회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210190,주식회사 모비릭스,게임,2022,1,0,0,적정,별시 강남구 남부순환로 2913 대주회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210190,주식회사 모비릭스,게임,2023,1,0,0,적정,2022년 12월 31일 까지 대주회계법인,0,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
1210190,주식회사 모비릭스,게임,2024,1,0,0,적정,별시 강남구 남부순환로 2913 대주회계법인,1,,,,,,,,,,,,
1259056,(주)애닉,게임,2019,1,0,0,적정,재무담당이사 안진회계법인,1,0.0,,1.0,비적정의견,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1259056,(주)애닉,게임,2020,1,0,0,적정,베스파 재무담당이사 안진회계법인,1,1.0,비적정의견,1.0,GC 재기재,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1259056,(주)애닉,게임,2021,1,0,1,의견거절,안진회계법인,0,1.0,GC 재기재,1.0,GC 재기재,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259056,(주)애닉,게임,2022,1,1,0,적정,료되는 보고기간의 연결재무제표는 안진회계법인,0,1.0,GC 재기재,1.0,보고서 제출 중단,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1259056,(주)애닉,게임,2023,1,1,0,적정,2022년 12월 31일 까지 삼일회계법인,0,1.0,보고서 제출 중단,,,1.0,0.0,1.0,,,1.0,,1.0
1264438,(주)자이언트스텝,콘텐츠,2020,1,0,0,적정,2019년 12월 31일 까지 안진회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264438,(주)자이언트스텝,콘텐츠,2021,1,0,0,적정,2020년 12월 31일 까지 이촌회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264438,(주)자이언트스텝,콘텐츠,2022,1,0,0,적정,2021년 12월 31일 까지 이촌회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264438,(주)자이언트스텝,콘텐츠,2023,1,0,0,적정,2022년 12월 31일 까지 이촌회계법인,1,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
1264438,(주)자이언트스텝,콘텐츠,2024,1,0,0,적정,2023년 12월 31일 까지 이촌회계법인,1,,,,,,,,,,,,
1267222,(주)에피소드컴퍼니,콘텐츠,2019,1,0,0,미상,금정빌딩) 세정회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267222,(주)에피소드컴퍼니,콘텐츠,2020,1,0,0,미상,별시 서초구 남부순환로 2145 광교회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267222,(주)에피소드컴퍼니,콘텐츠,2021,1,0,0,미상,별시 서초구 남부순환로 2145 광교회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267222,(주)에피소드컴퍼니,콘텐츠,2022,1,0,0,미상,별시 서초구 남부순환로 2145 광교회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267222,(주)에피소드컴퍼니,콘텐츠,2023,1,0,0,미상,별시 서초구 남부순환로 2145 광교회계법인,1,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
1267222,(주)에피소드컴퍼니,콘텐츠,2024,1,0,0,미상,별시 서초구 남부순환로 2145 광교회계법인,1,,,,,,,,,,,,
1276327,(주)위지윅스튜디오,콘텐츠,2019,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276327,(주)위지윅스튜디오,콘텐츠,2020,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276327,(주)위지윅스튜디오,콘텐츠,2021,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276327,(주)위지윅스튜디오,콘텐츠,2022,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,2,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276327,(주)위지윅스튜디오,콘텐츠,2023,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,1,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
1276327,(주)위지윅스튜디오,콘텐츠,2024,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,1,,,,,,,,,,,,
1290248,(주)스코넥엔터테인먼트,게임,2021,1,0,0,적정,,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290248,(주)스코넥엔터테인먼트,게임,2022,1,0,0,적정,22년 12월 31일 까지 예교지성 회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290248,(주)스코넥엔터테인먼트,게임,2023,1,0,0,적정,22년 12월 31일 까지 예교지성 회계법인,1,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
1290248,(주)스코넥엔터테인먼트,게임,2024,1,0,0,적정,2023년 12월 31일 까지 예지회계법인,1,,,,,,,,,,,,
1303029,주식회사 알비더블유,콘텐츠,2021,1,0,0,적정,2021년 12월 31일 까지 삼덕회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303029,주식회사 알비더블유,콘텐츠,2022,1,0,0,적정,2021년 12월 31일 까지 삼덕회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303029,주식회사 알비더블유,콘텐츠,2023,1,0,0,적정,2022년 12월 31일 까지 삼덕회계법인,0,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
1303029,주식회사 알비더블유,콘텐츠,2024,1,0,0,적정,2023년 12월 31일 까지 삼덕회계법인,0,,,,,,,,,,,,
1335578,(주)애니플러스,콘텐츠,2019,1,0,0,적정,,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335578,(주)애니플러스,콘텐츠,2020,1,0,0,적정,료되는 보고기간의 연결재무제표는 신우회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335578,(주)애니플러스,콘텐츠,2021,1,0,0,적정,,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335578,(주)애니플러스,콘텐츠,2022,1,0,0,적정,2022년 12월 31일 까지 신우회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335578,(주)애니플러스,콘텐츠,2023,1,0,0,적정,2022년 12월 31일 까지 신우회계법인,2,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
1335578,(주)애니플러스,콘텐츠,2024,1,0,0,적정,2023년 12월 31일 까지 신우회계법인,2,,,,,,,,,,,,
1338724,주식회사 에스앤케이,게임,2020,0,0,0,,,0,1.0,보고서 없음,1.0,보고서 없음,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338724,주식회사 에스앤케이,게임,2021,0,0,0,,,0,1.0,보고서 없음,1.0,보고서 제출 중단,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1338724,주식회사 에스앤케이,게임,2022,0,0,0,,,0,1.0,보고서 제출 중단,1.0,보고서 제출 중단,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1343735,주식회사 데이드림엔터테인먼트,콘텐츠,2019,1,0,0,적정,,0,1.0,GC 재기재,1.0,GC 재기재,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1343735,주식회사 데이드림엔터테인먼트,콘텐츠,2020,1,1,0,적정,부터 2019년 12월 31일 까지 회계법인,0,1.0,GC 재기재,1.0,GC 재기재,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1343735,주식회사 데이드림엔터테인먼트,콘텐츠,2021,1,1,0,적정,부터 2020년 12월 31일 까지 회계법인,0,1.0,GC 재기재,1.0,보고서 제출 중단,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1343735,주식회사 데이드림엔터테인먼트,콘텐츠,2022,1,1,0,적정,부터 2021년 12월 31일 까지 회계법인,0,1.0,보고서 제출 중단,1.0,보고서 제출 중단,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1364297,(주)코퍼스코리아,콘텐츠,2019,1,0,0,적정,2019년 12월 31일 까지 대현회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364297,(주)코퍼스코리아,콘텐츠,2020,1,0,0,적정,2020년 12월 31일 까지 대현회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364297,(주)코퍼스코리아,콘텐츠,2021,1,0,0,적정,2020년 12월 31일 까지 대현회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364297,(주)코퍼스코리아,콘텐츠,2022,1,0,0,적정,2022년 12월 31일 까지 이촌회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364297,(주)코퍼스코리아,콘텐츠,2023,1,0,0,적정,2022년 12월 31일 까지 이촌회계법인,1,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
1364297,(주)코퍼스코리아,콘텐츠,2024,1,0,0,적정,2023년 12월 31일 까지 이촌회계법인,1,,,,,,,,,,,,
1384787,(주)시프트업,게임,2024,1,0,0,적정,및 감사 투입시간은 전기감사인인 삼정회계법인,0,,,,,,,,,,,,
1406265,주식회사 와이랩,콘텐츠,2023,1,0,0,적정,2023년 12월 31일 까지 삼도회계법인,1,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
1406265,주식회사 와이랩,콘텐츠,2024,1,0,0,적정,2023년 12월 31일 까지 삼도회계법인,1,,,,,,,,,,,,
1416235,고스트스튜디오(주),게임,2020,0,0,0,,,0,1.0,보고서 없음,1.0,보고서 없음,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416235,고스트스튜디오(주),게임,2021,0,0,0,,,0,1.0,보고서 없음,1.0,보고서 없음,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416235,고스트스튜디오(주),게임,2022,0,0,0,,,0,1.0,보고서 없음,1.0,보고서 없음,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416235,고스트스튜디오(주),게임,2023,0,0,0,,,0,1.0,보고서 없음,,,1.0,0.0,0.0,,,0.0,,0.0
1416235,고스트스튜디오(주),게임,2024,0,0,0,,,0,,,,,,,,,,,,
1467451,(주)케이티밀리의서재,콘텐츠,2023,1,0,0,적정,2022년 12월 31일 까지 삼정회계법인,1,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
1467451,(주)케이티밀리의서재,콘텐츠,2024,1,0,0,적정,종료되는 보고기간의 재무제표 는 삼정회계법인,1,,,,,,,,,,,,
1508855,(주)블리츠웨이엔터테인먼트,콘텐츠,2020,1,0,0,적정,2020년 12월 31일 까지 한미회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508855,(주)블리츠웨이엔터테인먼트,콘텐츠,2021,1,0,0,적정,2021년 12월 31일 까지 신우회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508855,(주)블리츠웨이엔터테인먼트,콘텐츠,2022,1,0,0,적정,2022년 12월 31일 까지 신우회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508855,(주)블리츠웨이엔터테인먼트,콘텐츠,2023,1,0,0,적정,2022년 12월 31일 까지 신우회계법인,1,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
1508855,(주)블리츠웨이엔터테인먼트,콘텐츠,2024,1,0,0,적정,2023년 12월 31일 까지 신우회계법인,1,,,,,,,,,,,,
1513699,주식회사 포바이포,콘텐츠,2022,1,0,0,적정,2022년 12월 31일 까지 신한회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513699,주식회사 포바이포,콘텐츠,2023,1,0,0,적정,2022년 12월 31일 까지 신한회계법인,1,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
1513699,주식회사 포바이포,콘텐츠,2024,1,0,0,적정,2023년 12월 31일 까지 신한회계법인,1,,,,,,,,,,,,
1518506,(주)타조이엔터테인먼트,콘텐츠,2023,1,0,0,적정,,0,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
1518506,(주)타조이엔터테인먼트,콘텐츠,2024,1,0,0,적정,,0,,,,,,,,,,,,
1584934,(주)핑거스토리,콘텐츠,2022,1,0,0,적정,2022년 12월 31일 까지 삼정회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1584934,(주)핑거스토리,콘텐츠,2023,1,0,0,적정,2022년 12월 31일 까지 삼정회계법인,1,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
1584934,(주)핑거스토리,콘텐츠,2024,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,1,,,,,,,,,,,,
1605282,(주)닷밀,콘텐츠,2024,1,0,0,적정,2024년 12월 31일 까지 삼덕회계법인,2,,,,,,,,,,,,
1703849,(주)노머스,콘텐츠,2024,1,0,0,적정,,1,,,,,,,,,,,,
1704680,(주)엠83,콘텐츠,2024,1,0,0,적정,2024년 12월 31일 까지 신한회계법인,1,,,,,,,,,,,,
